990,Law_Enforcement
991,NWS_Storm_Survey
992,NWS_Storm_Survey
993,Park/Forest_Service
994,Public
995,Public
996,Law_Enforcement
997,NWS_Storm_Survey
998,Emergency_Manager
999,NWS_Storm_Survey
1000,Law_Enforcement
1001,Public
1002,NWS_Storm_Survey
1003,Trained_Spotter
1004,NWS_Storm_Survey
1005,Trained_Spotter
1006,NWS_Storm_Survey
1007,NWS_Storm_Survey
1008,NWS_Storm_Survey
1009,Emergency_Manager
1010,NWS_Storm_Survey
1011,Public
1012,Law_Enforcement
1013,NWS_Storm_Survey
1014,NWS_Storm_Survey
1015,NWS_Storm_Survey
1016,NWS_Storm_Survey
1017,Fire_Department/Rescue
1018,NWS_Storm_Survey
1019,NWS_Storm_Survey
1020,Storm_Chaser
1021,Storm_Chaser
1022,NWS_Storm_Survey
1023,NWS_Storm_Survey
1024,NWS_Storm_Survey
1025,Official_NWS_Observations
1026,Public
1027,NWS_Storm_Survey
1028,Public
1029,NWS_Storm_Survey
1030,NWS_Storm_Survey
1031,NWS_Storm_Survey
1032,NWS_Storm_Survey
1033,NWS_Storm_Survey
1034,Trained_Spotter
1035,NWS_Storm_Survey
1036,NWS_Storm_Survey
1037,NWS_Storm_Survey
1038,NWS_Storm_Survey
1039,NWS_Storm_Survey
1040,Storm_Chaser
1041,NWS_Storm_Survey
1042,Trained_Spotter
1043,NWS_Storm_Survey
1044,NWS_Storm_Survey
1045,NWS_Storm_Survey
1046,NWS_Storm_Survey
1047,Law_Enforcement
1048,NWS_Storm_Survey
1049,NWS_Storm_Survey
1050,NWS_Storm_Survey
1051,NWS_Storm_Survey
1052,Airplane_Pilot
1053,NWS_Storm_Survey
1054,NWS_Storm_Survey
1055,NWS_Storm_Survey
1056,NWS_Storm_Survey
1057,Official_NWS_Observations
1058,NWS_Storm_Survey
1059,Law_Enforcement
1060,Public
1061,NWS_Storm_Survey
1062,Storm_Chaser
1063,NWS_Storm_Survey
1064,Law_Enforcement
1065,NWS_Storm_Survey
1066,Law_Enforcement
1067,NWS_Storm_Survey
1068,NWS_Storm_Survey
1069,Emergency_Manager
1070,Airplane_Pilot
1071,Airplane_Pilot
1072,NWS_Storm_Survey
1073,Emergency_Manager
1074,NWS_Storm_Survey
1075,Other_Federal_Agency
1076,Law_Enforcement
1077,Public
1078,NWS_Storm_Survey
1079,NWS_Storm_Survey
1080,NWS_Storm_Survey
1081,County_Official
1082,NWS_Storm_Survey
1083,NWS_Storm_Survey
1084,NWS_Storm_Survey
1085,NWS_Storm_Survey
1086,Storm_Chaser
1087,NWS_Storm_Survey
1088,Public
1089,NWS_Storm_Survey
1090,Trained_Spotter
1091,NWS_Storm_Survey
1092,NWS_Storm_Survey
1093,NWS_Storm_Survey
1094,NWS_Storm_Survey
1095,NWS_Storm_Survey
1096,NWS_Storm_Survey
1097,NWS_Storm_Survey
1098,NWS_Storm_Survey
1099,NWS_Storm_Survey
1100,NWS_Storm_Survey
1101,NWS_Storm_Survey
1102,Emergency_Manager
1103,NWS_Storm_Survey
1104,NWS_Storm_Survey
1105,NWS_Storm_Survey
1106,NWS_Storm_Survey
1107,NWS_Storm_Survey
1108,NWS_Storm_Survey
1109,NWS_Storm_Survey
1110,NWS_Storm_Survey
1111,NWS_Storm_Survey
1112,Storm_Chaser
1113,Newspaper
1114,Emergency_Manager
1115,NWS_Storm_Survey
1116,Storm_Chaser
1117,NWS_Storm_Survey
1118,NWS_Storm_Survey
1119,Emergency_Manager
1120,Public
1121,Storm_Chaser
1122,Storm_Chaser
1123,Storm_Chaser
1124,NWS_Storm_Survey
1125,Emergency_Manager
1126,Storm_Chaser
1127,Storm_Chaser
1128,Broadcast_Media
1129,NWS_Storm_Survey
1130,Law_Enforcement
1131,Storm_Chaser
1132,NWS_Storm_Survey
1133,NWS_Storm_Survey
1134,Trained_Spotter
1135,NWS_Storm_Survey
1136,NWS_Storm_Survey
1137,Storm_Chaser
1138,Storm_Chaser
1139,Fire_Department/Rescue
1140,Trained_Spotter
1141,Fire_Department/Rescue
1142,Emergency_Manager
1143,NWS_Storm_Survey
1144,Other_Federal_Agency
1145,NWS_Storm_Survey
1146,NWS_Storm_Survey
1147,NWS_Storm_Survey
1148,NWS_Storm_Survey
1149,NWS_Storm_Survey
1150,Broadcast_Media
1151,Storm_Chaser
1152,NWS_Storm_Survey
1153,NWS_Storm_Survey
1154,Trained_Spotter
1155,Broadcast_Media
1156,Public
1157,NWS_Storm_Survey
1158,Newspaper
1159,NWS_Storm_Survey
1160,Law_Enforcement
1161,Emergency_Manager
1162,NWS_Storm_Survey
1163,NWS_Storm_Survey
1164,NWS_Storm_Survey
